"File","FeatureAlgo","Accuracy","Precision macro","Recall macro","Precision weight","Recall weight","Time FS","Features","Time ensemble","class index"
"Iris5cn01nc.csv","multisurf",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,2.32952753499558,2,0.015762200004247,4
"Iris5cn01nc.csv","MI",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,0.008300732995849,2,0.016122538996569,4
"Iris5cn01nc.csv","mrmr",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,1.73698929200327,2,0.019964909995906,4
"Iris5cn01nc.csv","relief",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,0.00588551400142,2,0.016724098997656,4
"letter-recognition.data","GR",0.88075,0.889614495191053,0.879500064185665,0.889149757808426,0.88075,2.41508107499976,9,3.52070284599995,0
"letter-recognition.data","fcbf",0.6965,0.708167180026648,0.696701829634215,0.707064549105931,0.6965,0.139945335999983,9,3.70759655599977,0
"letter-recognition.data","relieff",0.89325,0.899237739874863,0.892124862615539,0.898731115511974,0.89325,29.5046361070008,10,3.54105783100022,0
"letter-recognition.data","chisquare",0.802,0.818043204904728,0.799651127748049,0.81756435432493,0.802,0.019915173999834,6,3.45293542499985,0
"letter-recognition.data","cfs",0.88075,0.889614495191053,0.879500064185665,0.889149757808426,0.88075,7.2545160539994,9,3.6575308929996,0
"letter-recognition.data","multisurf",0.82575,0.834510298749075,0.825582214434281,0.835355422468535,0.82575,6987.471825241,8,3.85725316900061,0
"letter-recognition.data","MI",0.88075,0.889614495191053,0.879500064185665,0.889149757808426,0.88075,1.51264394300051,9,3.79061369100054,0
"letter-recognition.data","mrmr",0.8145,0.829650338568475,0.812915919770557,0.828447416260724,0.8145,4.43156421000094,7,4.35352251800032,0
"letter-recognition.data","relief",0.89075,0.896399635421494,0.889754105018013,0.895885125018073,0.89075,0.330432188000486,11,4.61809485699996,0
"Lymphography Multi-class Imbalanced data set.csv","GR",0.7,0.644385026737968,0.79047619047619,0.709001782531194,0.7,0.006657133999397,9,0.02831359999982,18
"Lymphography Multi-class Imbalanced data set.csv","fcbf",0.666666666666667,0.77719298245614,0.766666666666667,0.67578947368421,0.666666666666667,0.021528008001042,9,0.020221810998919,18
"Lymphography Multi-class Imbalanced data set.csv","relieff",0.633333333333333,0.611111111111111,0.741269841269841,0.65952380952381,0.633333333333333,0.193507715004671,8,0.033119807994808,18
"Lymphography Multi-class Imbalanced data set.csv","chisquare",0.7,0.481481481481482,0.477777777777778,0.696296296296296,0.7,0.004796921995876,4,0.021814436004206,18
"Lymphography Multi-class Imbalanced data set.csv","cfs",0.766666666666667,0.862962962962963,0.834920634920635,0.798148148148148,0.766666666666667,0.077013219000946,10,0.028833304000727,18
"Lymphography Multi-class Imbalanced data set.csv","multisurf",0.7,0.797979797979798,0.79047619047619,0.706060606060606,0.7,7.42455646300368,9,0.017952930997126,18
"Lymphography Multi-class Imbalanced data set.csv","MI",0.7,0.831168831168831,0.787301587301587,0.751515151515152,0.7,0.044044820999261,7,0.022499127997435,18
"Lymphography Multi-class Imbalanced data set.csv","mrmr",0.6,0.611111111111111,0.715873015873016,0.658333333333333,0.6,3.90062547200068,3,0.024371207997319,18
"Lymphography Multi-class Imbalanced data set.csv","relief",0.733333333333333,0.677777777777778,0.811111111111111,0.827777777777778,0.733333333333333,0.013370522996411,6,0.028283100997214,18
"lymphography.data","GR",0.866666666666667,0.577380952380952,0.596825396825397,0.8375,0.866666666666667,0.006920410000021,8,0.030518501000188,0
"lymphography.data","fcbf",0.766666666666667,0.83974358974359,0.838095238095238,0.767307692307692,0.766666666666667,0.019705566999619,8,0.029844083001081,0
"lymphography.data","relieff",0.766666666666667,0.51131221719457,0.526984126984127,0.741327300150829,0.766666666666667,0.19801385399478,9,0.029882314003771,0
"lymphography.data","chisquare",0.833333333333333,0.895622895622896,0.882539682539682,0.846464646464646,0.833333333333333,0.004586797003867,4,0.031580997994752,0
"lymphography.data","cfs",0.8,0.532738095238095,0.550793650793651,0.772916666666667,0.8,0.071973224999965,10,0.02917642200191,0
"lymphography.data","multisurf",0.8,0.866013071895425,0.86031746031746,0.804575163398693,0.8,8.71049542199762,9,0.028949642997759,0
"lymphography.data","MI",0.8,0.532738095238095,0.550793650793651,0.772916666666667,0.8,0.036256370003685,11,0.02852886000619,0
"lymphography.data","mrmr",0.7,0.831168831168831,0.787301587301587,0.751515151515152,0.7,3.93016457500198,3,0.023398691002512,0
"lymphography.data","relief",0.8,0.532738095238095,0.550793650793651,0.772916666666667,0.8,0.013046650994511,8,0.028450881996832,0
"mammographic_masses.data","GR",0.859375,0.863363363363363,0.855882352941176,0.861768018018018,0.859375,0.012177857999632,3,0.022562272002688,5
"mammographic_masses.data","fcbf",0.828125,0.843266208823187,0.821241830065359,0.839632318705622,0.828125,0.003812814997218,3,0.017795423998905,5
"mammographic_masses.data","relieff",0.854166666666667,0.858928571428571,0.850326797385621,0.857142857142857,0.854166666666667,1.2408368710021,4,0.014375709004526,5
"mammographic_masses.data","chisquare",0.802083333333333,0.801573426573427,0.800653594771242,0.801955856643357,0.802083333333333,0.010112880001543,2,0.014675754995551,5
"mammographic_masses.data","cfs",0.859375,0.863363363363363,0.855882352941176,0.861768018018018,0.859375,0.036483787996986,3,0.013935520000814,5
